cases_date,cases_Country/Region,cases_Province/State,cases_Lat,cases_Long,cases_case_lat_long_id,country_populations_pop2020,country_populations_dropdownData,country_populations_area,country_populations_Density,country_populations_GrowthRate,country_populations_worldPercentage_updated,country_populations_rank_updated,cases_max_date,recovered,confirmed,deaths,10_or_more_confirmed_cases,10_or_more_confirmed_cases_day_count
2020-01-25,US,"King County, WA",47.6062,-122.3321,432,331002.651,missing,9372610.0,35.316,1.0059,0.04246565650187423,3,2020-03-20,0,1,0,False,4.0
2020-01-25,Vietnam,missing,16.0,108.0,83,97338.579,missing,331212.0,293.88599999999997,1.0091,0.012487956358375352,15,2020-03-20,0,2,0,False,3.0
2020-01-26,Australia,New South Wales,-33.8688,151.2093,7,25499.884,missing,7692024.0,3.3151,1.0118,0.0032714823023627035,55,2020-03-20,0,3,0,False,1.0
2020-01-26,Australia,Victoria,-37.8136,144.9631,3,25499.884,missing,7692024.0,3.3151,1.0118,0.0032714823023627035,55,2020-03-20,0,1,0,False,1.0
2020-01-26,Canada,Ontario,51.2538,-85.3232,449,37742.154,missing,9984670.0,3.78,1.0089,0.004842092178303546,39,2020-03-20,0,1,0,False,1.0
2020-01-26,China,Anhui,31.8257,117.2264,159,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,60,0,True,5.0
2020-01-26,China,Beijing,40.1824,116.4142,299,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,2,68,0,True,5.0
2020-01-26,China,Chongqing,30.0572,107.874,143,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,75,0,True,5.0
2020-01-26,China,Fujian,26.0789,117.9874,120,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,35,0,True,5.0
2020-01-26,China,Gansu,37.8099,101.0583,240,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,0,7,0,False,5.0
2020-01-26,China,Guangdong,23.3417,113.4244,107,1439323.7759999998,missing,9706961.0,148.2775,1.0039,0.18465661493024282,1,2020-03-20,2,111,0,True,5.0
